age,income,contacts,spend
67.44490523702135,7361.438727211668,2,0.0
25.855010372606813,10817.091940739956,1,0.0
40.4814096542153,30971.326748127314,3,0.0
67.06802784871513,22182.39373314869,2,0.0
39.825820480158356,29814.699585718892,2,2.8924538344041006
51.20334927853245,22747.34606784997,2,0.0
38.6749086940653,29303.810780090545,5,0.0
32.259190522130844,14658.83624835346,2,0.0
69.16683769391108,29297.07741318562,2,0.0
39.28536832838223,36214.224553686334,3,0.0
64.493158591315,40549.36103524872,3,0.0
29.95763950633648,60281.29570744387,4,0.0
29.08144460930433,24885.71496773138,3,0.0
19.61897230999459,25259.448012363817,4,0.0
51.886674919546024,10284.711672562136,3,0.0
37.16336987363558,16886.91430373577,1,0.0
62.94662899166113,19999.42821738487,3,0.0
42.606915147960976,37240.783714631296,3,0.0
68.34605825156552,16228.097589462372,1,0.8447317958340759
27.6473268165623,32799.54787158773,3,0.0
63.16840473369176,22008.612687345325,2,0.0
58.38303634517057,20159.19805633813,0,0.0
58.087935921490704,24945.456604231218,0,0.0
61.92872786207816,18113.663353327633,2,0.0
57.57324752903594,17773.811270542352,4,0.5435139720644028
50.5634567248336,9391.938999506214,2,0.0
24.824733639484155,19458.181364984903,4,0.0
19.6913613335451,17326.907637196226,1,0.0
65.88408808641572,17017.70421128235,3,0.0
50.065816355078375,27131.115761611647,3,2.9952443263766217
59.419939130761165,30617.16187750006,0,4.363658345889499
43.039162278652604,24738.035879680032,1,0.0
24.100025826044515,36232.348190783174,4,0.0
24.509661194532622,29371.525479895696,3,0.0
53.649394935906514,19005.276024425577,1,0.0
40.37590653477206,17475.79146138548,1,0.0
28.42728578841751,25755.696846590174,4,0.0
43.56291643055472,29345.179062518957,3,0.0
21.338864727906973,44308.07208381007,6,0.0
48.26251289954874,39958.09354219324,5,4.35258562331331
31.98765703062508,16802.172907274595,3,0.0
59.47307323313378,20931.21490656702,3,0.0
34.138821864025836,30807.360030958313,2,0.0
41.67144775225366,37571.41831160831,2,3.035662541665619
18.604268075221235,35224.062942413795,1,0.0
21.76723816531706,21334.080224500958,0,0.0
38.40966493314761,11766.228008008731,6,0.0
42.95681940529042,13366.833580625878,1,0.0
49.201068502203796,25243.31777637534,4,0.0
33.16645409288377,26137.14573407983,4,0.0
54.13905807858021,12716.55940506625,1,0.21501238576430323
62.72636465383864,22522.831464248167,5,0.0
58.55225142245419,30200.452252098734,2,0.9990379473882076
20.060178918114573,12386.800034460679,4,0.0
42.986361257407104,38272.947763924334,1,0.0
23.456369277745093,18237.48600981935,3,0.0
30.586340824851426,41307.79724005694,8,0.0
69.30645484989162,16869.689621375495,4,0.0
25.40976823087869,13183.050870657773,0,0.0
43.942183979470514,17517.076866997948,4,0.0
50.144098184542194,21003.11288756452,6,0.0
54.528178468293405,18137.91987749815,2,0.0
47.10173154131954,19771.54949589295,4,0.0
18.50808406579755,26029.416331935914,1,0.0
34.97598802868758,20219.65267448588,1,0.0
44.92100545600499,21310.257382271036,2,0.0
22.569057955531335,9371.109709515085,2,0.0
36.2326004228774,26791.742624724036,4,0.0
19.726561657151063,21065.635682641565,3,0.0
22.086081852061078,49273.736517514895,1,0.0
38.640010362483,13769.584491703985,5,0.0
24.901219210239137,8918.226079184838,6,0.0
47.512124109601025,30002.4476894695,3,0.0
53.85217839513782,26193.419894903527,3,0.0
59.63050835367231,13303.51399861271,3,0.0
28.407812700730126,10250.948557684957,5,3.5087283386666046
26.70909427747163,47510.13640906337,2,0.0
23.437527697388813,44669.90087546933,3,5.039858505387423
51.094372976269106,6350.390719647377,4,0.0
54.73673777731886,17516.323303685935,3,0.0
19.642479530933386,50619.6959413965,3,0.0
66.68303680467187,17360.776580456382,3,0.0
20.702506749876566,17234.93802366686,0,0.0
46.14740943565566,19122.48862191118,0,0.0
54.871147011447654,12576.075436694884,3,0.0
63.290394434796454,9391.98671801299,6,0.0
55.13252047088625,37282.28856149208,6,0.0
59.689860319629176,8765.085454966622,2,0.0
35.65141001222592,24925.227596805755,5,0.0
60.370905914818636,34313.34918061337,2,0.0
22.16597201200311,10661.419503666748,3,0.0
64.53046611514743,13875.303312033828,0,0.0
46.474803559994285,40400.183022375306,2,2.083551840195503
60.49948403804967,28751.51843937764,4,0.0
41.5205507949516,16177.18421228248,3,0.0
51.4660401502193,40179.99450786288,6,0.0
45.372938368677886,40266.207062029316,4,0.0
56.04265513127726,25198.162306819653,4,4.285640771281607
22.244759065590657,14043.569540791019,5,0.0
21.138308367509318,17912.88648655642,5,0.0
30.849368168527615,25417.50457078823,0,0.0
26.296323365885794,20044.349757755594,4,0.0
63.332745462794485,35223.84648293552,2,0.0
29.399127342618304,10250.819780413152,3,0.0
68.74499330259482,10434.451299923037,5,0.0
35.518581172097555,24111.29195850045,2,0.0
27.470131615812363,17226.90686506337,3,0.0
59.06432237140891,16098.40845969485,2,0.0
52.252804326045556,9099.471741294941,6,0.0
43.90617725556323,22242.7840447703,1,0.0
46.87890464875682,21453.05730711312,2,0.0
55.39849247015772,30538.378741722034,3,0.0
29.879646549227534,22798.56938177431,4,0.0
69.80936363495059,20613.42745993514,1,0.0
68.68924443163272,39675.9432050085,2,0.0
51.816935690040715,11427.366734070005,2,0.0
28.376207448315547,28801.84162591199,2,0.0
53.37186860642715,9551.241429099384,3,0.0
21.754317266917145,14484.277937794792,3,0.0
19.593930114701916,12012.120175677645,0,0.0
31.399510202583112,32564.280215470633,5,1.7920533416924393
42.05639375044445,21317.74030470858,4,0.0
63.15017028123579,21878.252320949185,4,0.0
55.812791627848014,12665.455235135521,0,0.0
56.620739102399014,18961.260431111215,3,0.0
40.12565339129992,15036.973517206641,4,0.0
35.98861961244207,26681.54768225467,2,0.0
37.29401567519934,13419.36956747874,1,0.0
69.35777731427501,42825.850487687596,2,0.0
20.08567795344909,9530.093189939027,4,0.0
63.08563779836732,14716.72798242805,3,0.0
48.091121245764455,50950.011022125596,2,0.0
40.80800179785871,17719.670444022184,2,0.0
55.7133983415871,11413.59728353145,3,0.0
43.30678495408455,24576.249332684365,2,0.0
63.41800838024635,17366.596155006377,3,0.0
64.83649692858543,14502.333872647729,1,0.0
39.92948819741968,12734.429576303042,5,0.0
32.39504545622268,87920.37047240291,1,14.594309892522896
48.80221708685484,19423.21054793342,3,0.0
65.44289397206794,8410.332763931003,3,0.0
28.95443382829466,46483.60178071528,2,0.0
50.3942623453011,29897.658717647944,2,0.0
50.84113144481107,15014.426499104002,3,0.0
56.12187716559461,13814.035999441578,4,0.0
24.84151962661751,30845.19914939206,3,0.0
55.22289816346861,19468.262144262866,0,0.0
65.26969107461333,8408.606896381414,2,0.0
27.34352166125258,53831.81791002479,1,0.0
30.352252896041637,17729.84698763568,1,0.0
68.51254489016526,46526.89764134769,3,0.0
27.410801540893466,41740.09593330877,2,1.1711969168360858
62.42802485521811,13352.984912115055,2,0.0
43.598448535297806,36923.184249720434,3,0.0
30.85601586896521,15903.249288034753,2,0.0
63.27899486617059,8661.556385500786,3,0.0
41.155873260138605,17813.30478653672,3,0.0
44.77050240434389,26871.425471925868,2,0.0
36.68013520878782,17476.836874558605,4,0.0
48.83344427461623,18891.65991912808,2,0.0
26.503241374421183,39018.1820337181,3,0.0
38.33623990589156,23231.095654398872,2,0.0
68.40944076143495,14448.571699899163,2,0.0
31.42293850045863,31288.789887992898,2,0.0
52.15030655614719,24314.734010897915,3,0.0
34.90988333968413,6242.884406975914,3,0.0
58.220602535703236,27287.294144627565,3,0.0
24.80543035735419,26793.49341119692,2,0.0
68.43069434408432,22249.18293261458,3,0.8733946959003638
41.59705615194924,34401.32260818655,1,1.530999181233931
30.274624094016126,15737.524070275153,4,0.0
21.82183086116066,26062.424832451863,4,0.0
26.827411064552116,10061.990776823455,2,0.0
45.028245324912916,26998.73229101142,1,0.0
35.524165174426884,58485.24901124554,3,0.0
61.10193502589569,13394.129913003797,3,0.0
40.40615123041391,15064.540259999474,2,0.0
30.933142174556757,15444.253610633255,4,0.0
50.09153930340956,23505.720896302235,4,0.0
54.75241527804318,12945.219696475495,2,0.0
26.686179210849392,27190.52074022544,4,0.0
26.716199246992517,33638.27964889946,3,0.0
19.906914200544236,28772.449875018137,1,0.0
56.292904783413306,9097.839867975375,4,0.0
52.51783543633386,36227.8642569983,0,0.0
42.68080553899032,35195.85880665062,5,0.0
61.89686334639825,33358.92681607005,1,12.798600165742242
59.89484795340277,26540.34015054285,4,0.0
48.43842694863111,24589.988243335156,2,0.0
63.150106586689446,36908.40932545206,1,0.0
28.70374292191195,57627.59108009913,5,0.0
23.81982020868185,13677.121718128108,3,0.0
32.02697979888346,37762.15531311845,2,0.0
20.96851651664437,21097.112272951545,2,0.0
45.62081545605366,20643.65885487821,7,0.0
66.703495999338,10216.247813504537,4,0.0
20.0458641147625,19103.088360723028,2,0.0
24.349715528521394,13378.00903466731,0,0.0
41.51434947073864,17467.07196102031,2,0.0
66.56150091145105,12719.694357549977,1,3.9488266383136024
34.44011745879102,17598.09270893655,2,0.0
44.376210051796406,17978.732696723535,3,0.0
20.16178867062039,23118.246100862332,3,0.0
25.71384645002862,9824.40690345045,3,0.0
69.30476639386004,10691.891464653178,4,0.0
68.18617221467437,26395.719487554583,1,0.0
18.2568790085893,14783.70650478756,4,0.0
67.49421284200842,37694.32739410597,4,0.0
51.23423676640602,24652.53122983239,2,0.0
63.13175131504115,29833.317208670625,4,0.0
41.64647249296067,44593.62364607163,6,0.0
44.81099348612101,18866.527404268283,6,0.0
43.420022173359854,16527.09852023681,2,0.0
52.676941392397424,34059.057865158175,2,0.0
25.26186524732827,28417.396287794298,0,0.0
19.558626673379255,20057.026998812104,3,0.0
34.012356962741926,44166.81452532781,1,0.0
54.643399662305626,19808.72636466952,5,0.0
28.496379510393314,22390.383077931234,5,0.0
53.0184865328957,22261.44028167285,3,0.0
68.43542639757806,13803.8532412471,2,0.0
22.882837221049755,22897.721682442047,3,0.0
52.975310147706566,44284.060745285184,4,2.162144457473406
41.0750114038377,27514.933088945563,2,0.0
63.14339722763028,22371.245120111602,3,0.0
27.211789051264066,20315.03150849473,2,0.0
54.01654951576055,25989.126401575373,2,0.0
61.58199506170173,32044.579261726336,1,0.0
67.11993941264922,29870.28389284018,1,0.0
53.52889747106158,18658.695612464355,5,0.0
43.85308772843822,25910.169024407845,2,0.0
50.12805649046312,28000.28228109325,5,0.0
63.183059192893346,13311.751642669315,2,0.0
47.67170682521915,23959.38227992751,1,0.0
19.580127104235515,7475.214226029429,5,0.24609799702711857
66.40933216636284,28036.621769407542,4,1.268643391395099
53.85539105364118,30643.367626050975,3,0.0
53.17869606041682,32009.021466994564,1,0.0
29.21510792468129,18078.462180044833,6,0.0
52.26204445209817,25707.123655460695,2,0.0
38.48094909401624,44890.29587072289,3,0.0
51.86411480615759,44662.29106100487,0,0.0
23.54283757601552,21707.51190552331,3,0.0
52.20795583935787,23615.52976205325,4,0.0
69.96951374007466,38386.28726659799,4,0.0
20.507026020748913,10400.39424276255,4,0.0
68.8130575795085,18740.872795890617,0,0.0
39.15921395758927,42949.71225125313,4,0.0
63.27917941753748,35867.98058718359,5,0.0
58.68404517103022,26492.89568899962,3,0.0
47.48484557130672,10374.268092763832,2,0.0
56.39935888106898,21483.594653467197,3,0.0
63.68280918767009,16400.09328449431,5,0.0
39.015296725853716,25991.359930440132,0,0.0
35.00572440128841,14695.941667394623,4,1.7511372890087118
52.714856049306405,13188.998347244451,1,4.22070957774967
60.00798898094545,7844.495551268973,6,0.0
57.63882700838402,40574.795101050375,3,4.040995559471389
59.48630974064899,18035.81431560131,4,1.9118449776212256
40.650332370272515,23826.957621731464,1,0.0
60.52737924110112,22001.83068345804,4,5.266445711905524
24.250870879271638,12916.786629555989,6,1.600199977546334
46.31343309396418,11736.601185578991,2,0.0
18.299450345902322,13324.269649680942,6,0.0
34.87846315481406,15343.017761682297,4,0.0
37.05599981331269,26457.716225834767,4,0.0
38.60097996368128,14796.429316419957,3,1.3996205092523946
54.16429474787283,52746.11059360764,3,0.0
38.20502126605798,36811.86600411581,2,4.318725454756566
41.332068376371595,32997.25894852498,3,0.0
30.35229480546503,20747.28240739484,3,0.0
37.40909316472568,46964.1755569327,3,2.237108055705391
29.818020617683878,19751.74625587156,2,0.0
21.806188035959067,21684.853337325152,2,0.0
49.37932685583165,23980.28395589044,5,4.027079256429492
52.747065524860844,31285.54723697573,1,15.098005335075161
50.21349799249995,30286.39980766736,2,1.0495537104004724
42.101690277629764,17368.914435717445,6,0.0
37.74886056931995,16873.559350717613,4,1.0722845031502974
62.89334977773491,30331.785819079414,1,1.021641859736123
44.992252827083334,31496.077458902317,3,1.4610050590569976
42.91745763674601,18093.796751291615,3,0.0
19.333387421934656,9960.733228225818,2,0.0
35.74488703656013,19857.597371263408,1,0.0
37.77017217686456,30084.425735734665,4,0.0
38.73878460663882,54323.295204231785,5,0.0
48.16896319982128,12100.729497651997,2,2.61805029152335
45.74733242979768,17795.739853901123,1,0.0
49.61106482525912,18129.545223508907,4,0.0
57.77392960019067,43386.45912665002,3,0.0
60.27525841323686,21644.988958771493,5,0.0
55.34239996377771,13993.33914906677,2,0.0
67.68723218965661,29124.86749881982,1,0.0
18.948094299170805,17991.968448183685,2,0.0
28.180455255544395,11941.87444502863,1,0.0
18.39326949886339,14095.534814105375,7,0.0
51.66868513603936,52418.820580771986,2,0.0
64.69758854539933,26691.61128192905,6,0.0
30.661079421967564,23245.806466758433,3,0.0
66.20579632940795,19439.32066317647,1,0.0
21.133904295057164,25490.839238654025,4,0.0
66.59067339388675,25339.45568050207,7,0.0
36.28437973646099,25491.093971011636,0,0.0
23.27388307935926,23328.30117413385,5,0.0
43.26533147768893,34009.63579401377,3,2.356398645020014
31.352381521466413,22282.394759900613,5,0.0
32.81339090201999,13507.908155613986,3,0.6894296893748624
33.9790781761669,16216.565403686665,2,0.0
59.7573466872985,8188.53802228439,3,0.0
46.03638638711323,60682.374124666545,2,0.0
34.18800035611219,33907.01811476344,5,0.0
49.737356732167754,14544.449940407196,3,0.0
55.239835059606065,19131.234170958134,4,0.0
32.176448038143754,16019.496055162926,2,0.0
39.50455327931828,47632.64410481218,1,0.0
24.338076853521272,10829.849224376238,5,0.0
27.419766175803375,23323.9971327189,4,0.0
53.41812840617911,20863.073950864302,5,2.1799590272681475
27.4347940801726,33303.551280904394,5,0.0
45.30849595068713,20910.263336238273,3,0.0
54.8704056095665,9144.387313273688,5,0.0
23.55760000092668,19427.42647861842,2,0.0
47.500235420702985,13546.979563656068,1,0.0
31.341264752470916,22920.563895081486,3,0.0
68.07219751235415,45120.34436113474,6,0.0
43.14437362943609,9230.67427969956,4,0.0
59.91161258830822,14763.137337372687,1,0.0
46.61178019212561,16708.177063820927,6,0.0
20.257451708450596,18200.13794248158,3,0.0
50.92387153088916,31890.480651249432,2,1.192200807923911
67.47297379474617,20195.756583936054,0,0.0
49.28381464760922,27116.599929409284,4,0.0
60.59782069019309,16108.679065783157,1,2.5019627439168985
63.9787360941172,24709.972169792876,4,0.0
29.86014814134449,32496.862182918492,2,0.0
29.026331675227787,15273.128027390901,6,0.0
49.77101142025157,32554.76606817287,2,0.0
39.37348042994864,22610.877716700867,2,0.0
61.67278774906946,37150.41125631379,6,0.0
64.80120241669658,19916.225892525094,5,0.0
36.37791172374134,26652.076062214608,1,0.0
30.317269066673067,21583.769175747904,4,0.0
58.58732679268081,20991.94074461956,1,7.846251616283444
32.289913848503076,25070.953253742522,4,0.0
60.775944562711274,28807.865446320237,3,0.0
40.03438918973566,11792.482651825221,3,0.0
52.71259476315647,45108.08620403074,3,0.0
22.967836319402746,8692.088122974314,1,0.0
50.440684883181795,15640.108401704414,3,0.0
41.491919294335915,21012.346334062382,2,1.0406531945339228
48.50364008512466,27069.908014526634,3,0.0
26.736738802732898,48440.24540752694,3,0.0
56.31743473709747,8698.050994173833,1,0.0
62.86544803224788,17088.362167682648,3,0.0
29.270469604720333,7605.167702799065,4,0.0
22.97715688704841,22377.493694245833,3,0.0
19.229206474409494,25231.330933117704,4,1.5440232565557057
51.38251802304983,48795.71941487694,4,0.0
49.568889876616595,23395.93060484857,2,0.0
46.428265461131645,37123.76333547361,2,0.0
30.06124899803072,29493.30421403342,0,0.0
38.327111787086764,17718.700770067528,2,0.0
48.912769429681,10889.122417634604,4,0.0
43.83187666067681,25273.23347211278,3,0.0
69.36484705117414,10445.734491449308,2,0.0
25.09486713295012,42091.60258916871,6,0.0
54.147516810474876,20312.037081561608,1,0.0
39.024575941423194,40038.17711345132,2,0.0
40.26637997613197,17324.77406399467,6,0.0
55.31508381422516,25195.618597395576,1,0.0
54.006679868867224,24457.065451212333,2,2.0142635471659283
69.54531167251379,21535.929115451254,5,14.192826132173943
24.67650305161451,17741.649673850756,3,0.0
23.413701767976647,26801.89865258522,7,0.8317847732296914
55.66561849069454,13862.163652694844,2,0.0
48.07611968433327,12031.486116203012,2,8.078498589984937
32.2563546611099,41003.53029203436,1,0.0
22.129807187427303,31684.5352696412,0,0.0
22.45422897901439,22764.231842916597,2,0.0
64.49792548253416,50643.75430790215,2,0.0
27.977100885374632,19266.38681353038,4,0.0
34.81532123000708,42674.27719113302,1,0.0
29.78613291580338,24047.51737278934,6,0.0
36.45980790326074,13195.414013136715,3,0.0
21.610039822796857,55493.440074086764,6,0.0
44.99110912723006,36147.22363208336,5,0.0
21.515853306795176,20733.15698539087,1,0.0
59.6185384067628,31684.587084067065,3,0.0
30.153028259342516,18000.382434272004,5,0.0
46.08061955943455,33342.04584600817,1,0.35585885053665284
63.76411255319583,6663.9035960168985,4,0.0
51.8456231904541,13228.109251178037,3,0.0
45.71380490066944,35940.85221240889,1,2.8525366508309817
34.86535516199953,19441.636000747687,2,0.0
35.31609947902629,24434.983817685097,3,0.9276047040932408
52.81332167030589,11232.955239962099,2,0.0
69.69524678350072,55488.634659328454,3,2.8148495921494545
52.415637872167686,39945.24106651343,3,0.0
47.0047377032413,19923.543279794965,3,0.0
55.9938265324408,17991.452654427627,3,0.0
42.190691838753345,36857.04945615301,2,0.0
21.12740181524083,59351.651439494286,1,0.0
47.23943442565131,35485.52436382411,1,0.0
67.79651479427977,65244.780764246796,4,0.0
27.115753002598304,13888.609676706885,2,1.5469663193712604
53.88025432267462,14622.351837295884,1,0.8396922865101288
28.448551810270935,12155.407858424443,2,0.0
45.86303959260023,27470.83910416743,4,0.0
23.02717538162942,24047.87165398847,1,0.0
41.41928868542563,20414.984372534396,4,0.0
57.320493102552796,33012.095845498785,3,3.1799989324472397
36.07371926042707,40788.8607632721,3,2.6418568338885047
52.575409673335336,10271.915455900393,2,0.0
59.363397961065914,16342.330538347198,1,0.0
66.21324661293154,33192.25342350809,3,0.0
30.201388256483582,17433.18160621613,0,0.0
38.76442762208403,14778.030952144496,2,0.0
25.925632693181704,36653.6654218861,4,0.0
69.6091421122355,11559.350611099127,1,0.0
66.20405033206336,18943.385436690798,0,0.0
46.0777707745891,25960.2555017678,0,1.8051302480051088
61.785731307573904,16532.609503312313,4,0.0
45.089814818146195,32584.038406077634,1,0.0
50.426455776143506,16573.519874621248,3,0.0
22.634470470032866,44547.43015498236,4,0.0
57.274061865834014,20684.229960529767,1,0.0
24.64110114903221,30811.247114275473,3,0.0
60.95551677313148,31984.669104321976,2,0.0
58.66546055886007,16094.453662808697,3,0.0
54.85472428263478,7889.252945724705,2,0.0
19.88033978728763,26380.433982548664,2,0.0
33.76267450915709,22837.15682063808,2,0.1317132206589494
31.68185363536383,29083.114115364413,2,0.0
36.72709318851899,19667.76467923092,4,0.0
22.557422831719606,17761.458760695958,3,0.0
66.72180679761527,60128.336914822925,2,8.415286927297364
46.79771651704357,10549.386327939925,3,0.0
33.88726415421722,31792.16768386567,4,0.0
38.64303888786274,16526.146977066783,4,0.0
41.25453210625145,18622.218524517568,3,0.0
49.230905334752094,18796.92522749516,5,0.0
44.81533024021788,14739.450166556431,0,0.6348993912078567
65.8083826071497,29307.891848939405,1,0.0
43.842101111103176,44148.834099672466,2,0.0
69.59221677081226,27861.660039901235,4,0.0
62.274097802744976,23194.976362456182,3,0.0
28.842546746581462,13450.610178744677,4,0.0
66.39095116148364,28521.476187313696,2,0.0
24.051052690044756,64742.60832254916,0,0.0
60.50738484154196,18208.661894250054,1,0.0
37.79241126078216,18251.603356897547,4,0.0
63.65466466314361,16638.181682389357,2,0.0
63.13894788558742,17245.264840083582,3,0.0
59.9081208061163,5582.266876594517,6,0.0
59.08158268796719,26971.005373874785,3,0.0
33.843315233098124,14432.298305599716,2,0.0
22.207802718665114,9846.471440581772,2,0.0
38.954969295788395,32099.47567479839,2,0.0
27.02327477929845,12822.940950476335,5,0.0
54.137456622928006,18595.324796103527,3,6.063999686363502
35.99718577996485,45854.15960483124,1,0.0
68.73173044471557,10887.73386412798,5,0.0
51.33054802195726,10236.355046131273,3,0.0
60.76898930898677,25201.356332797164,3,0.0
24.89128298257612,39133.87276254672,2,0.0
62.82475307817637,10024.91868714624,2,0.0
65.9833739066965,27006.82439497325,4,0.0
43.32721977858466,29451.48964521126,3,1.8116243626681894
49.525152763050826,7866.90310924477,6,0.0
57.77010964695576,32835.01215973974,0,0.0
27.091608617541453,34142.66109727694,3,0.0
44.13343597609901,18846.965780576535,4,0.0
38.730477444160286,41199.16141596352,2,0.0
25.611447592436953,38879.70951258845,2,0.0
37.11178995915964,23191.914010186316,2,0.0
21.544960088045666,17575.783654359297,2,0.0
19.342219161373322,13542.471373575077,1,0.0
25.028647036050785,21616.630874693474,5,0.0
68.08198580263704,29286.427424583526,2,0.0
46.57553586654088,18730.557676100238,2,0.0
68.22275237996743,7341.1405466858705,1,0.0
40.489889673166864,41537.709126280475,6,0.0
34.214438920433494,24224.30170417481,2,0.0
44.3193768676927,18218.407292661475,2,0.0
40.854607808911325,33812.275439179386,3,0.0
23.494563581610684,47208.030661812416,5,0.0
51.32296836389072,5426.470574178003,1,0.0
29.23398549049918,27368.057426433064,6,0.0
50.21857365468714,10793.241115825229,5,0.0
51.810456804703975,28269.966152683843,6,0.0
25.9052923626897,23481.393045040983,5,0.0
21.190180609754744,30268.51260520523,3,0.0
58.59960247555887,17160.68331984064,3,0.0
41.90962203600465,8633.281404601657,2,0.0
21.02451736628474,17585.252512980078,3,0.0
69.73304849282789,26995.455542241638,6,0.0
21.004589171811066,36596.07101600434,5,0.0
54.14183190064477,12259.842340767264,2,0.0
69.1513041136975,36810.19829833942,1,0.0
30.437365419228133,15931.664011606621,7,0.0
25.3969671717342,26402.789351246578,4,0.0
24.3120168499663,17069.576802028405,2,1.6776287938782695
33.77030767351497,24126.963556932387,3,0.8606795485989499
23.254382172553626,34404.368180290105,5,0.0
53.99238976809486,11926.200259169724,2,0.0
21.23917350276326,15678.52235071348,2,0.0
44.48995066378907,24160.667830824517,3,0.0
69.8282364003548,73188.37168113123,5,0.0
60.32645401431298,14305.582775145716,3,2.2659848608532775
49.991410788012566,61087.76887233898,3,0.0
33.92518828090381,60006.70901306339,2,0.0
50.4425834871652,20980.410009829582,4,0.0
45.406156123405886,18975.875424915816,7,0.0
40.156335962299316,15583.491576948445,1,0.5408298306718605
24.796939590490375,21287.998343285733,3,0.0
64.10341919250428,10901.332230390488,3,0.0
41.38880173870877,21202.629613480447,3,0.0
28.120370614679786,46557.348693946915,2,0.0
37.12348624561906,16227.416523585773,1,0.0
39.534747131504204,19528.649042079047,4,0.0
61.031970569477465,9409.073445619759,4,0.0
56.147947789192905,26556.532565378267,6,0.0
58.00385446934967,25140.637566817033,3,0.0
18.573625750289654,22739.327191985238,3,0.0
39.6400079053476,19763.389201502294,3,0.0
43.02989588503683,19027.128215267534,3,0.0
18.997998394798948,28309.426409664527,6,0.0
31.51028685474178,21711.37724648032,5,0.8144384042480247
57.53507080235102,25783.39439980132,5,0.0
25.12970469790795,24526.057646108195,3,0.0
45.83612683553477,38627.26462494619,4,0.0
29.19049734489635,30899.554604482248,2,0.0
18.63028028148245,24256.28217491526,1,0.0
30.54247579517616,47061.52255891485,1,0.0
68.7454352553228,27177.21628061422,3,0.0
59.67992981791546,42297.41890571434,0,1.7798958154290507
67.89798550469374,29836.00916318198,4,5.253597447278264
43.36841028417085,8769.547261909724,2,0.0
23.706282331230184,42294.71353361711,6,0.0
46.493893426632035,23566.6562373533,4,0.0
41.62762139711796,21461.643863869052,2,0.0
61.90656830246003,25353.55342481697,5,0.0
23.100294200780716,18536.710923158833,1,0.0
43.38853912513247,24674.22437559519,7,0.0
25.80253056408718,16384.023576416323,2,0.0
34.88314819828312,41653.310547374334,1,0.0
56.34256802416558,20810.354268330855,5,0.0
42.75294272717586,18191.469941023195,3,0.0
37.546190827580006,13870.74315830131,1,4.377489339959722
38.51276648564183,25194.673814026675,6,0.0
41.8912319571113,24186.588155462512,5,0.0
58.820860279526954,26747.92841348413,4,0.0
64.38840382489218,13178.922555198675,4,0.0
67.67740369820427,9891.285545960269,3,0.0
58.91897608527535,30115.5115309723,4,0.0
34.40115857889666,46273.32457438395,2,0.0
53.783004716500194,13184.84296781805,3,0.0
40.755362450880384,48762.68471103883,0,0.0
31.242872346394662,25386.06116561151,3,0.0
61.72532213014797,21948.817568256385,3,0.0
19.9981701460409,18055.86156932682,2,0.0
64.89162359104202,11023.018874965675,3,0.0
41.996828160486174,36093.36231276073,3,0.0
51.13447679403058,14945.967638820766,1,0.0
52.2864039547007,14914.611695749505,1,0.0
64.5461225167399,36169.19811989247,1,4.279743953780594
51.10682347269478,8591.325210093271,2,0.0
49.92454640752321,10282.524622106426,2,0.0
21.465906109155878,21827.651844863296,1,0.0
44.95721714115061,25505.31687979689,3,0.0
25.808788042486164,28067.49218745534,3,0.0
56.34655597351725,18941.31422707491,0,0.0
44.635539882259074,78056.23709804055,2,0.0
53.37184451883437,19654.34516057864,2,0.0
20.166990831323982,19625.929880003107,6,0.0
22.40918483438177,14787.043920702077,4,0.0
55.24881617925948,23434.23832575196,2,4.317736266853306
21.748385471931016,29955.87114916021,5,0.0
21.705349843793446,40206.70401585731,2,0.0
18.629640712214147,10460.461611669241,5,0.0
67.73807271157297,19477.248714936235,3,4.062283401972005
56.35043469186836,27538.816717599017,2,0.0
36.36907324210733,29540.833370954584,2,0.0
33.419850226958076,22098.70589275194,4,2.1519097250767913
36.18456794678418,28888.878838579243,3,1.1726418038062838
58.28198362142145,14698.754680075024,4,0.0
52.39127177566155,47999.82846122574,7,0.0
27.630169529108333,36181.89199358088,4,0.0
27.053685437372387,11243.39480170221,5,0.0
23.116573785096662,12867.351309365422,1,0.0
52.33574142446958,13049.944044273938,2,3.9391371534816995
57.747378435530266,30914.63531198073,4,0.0
31.78241427290021,11586.965908711589,0,0.0
19.089137973607468,18666.53883491099,3,2.637086471485326
22.27292670877422,27649.203449754947,1,0.0
68.32872181194159,21309.686907983112,2,0.0
33.36312842882585,25070.415330709926,2,0.0
57.99960368758295,12927.325997735199,3,0.0
50.482505580421716,29656.220696860193,3,0.0
37.86086126195059,16210.169217596502,3,0.0
28.695737634168864,18726.411064596596,3,0.0
24.312093744289136,24806.62079224867,2,0.0
49.98067433802106,23191.453606718405,3,0.0
58.28095659316497,22292.15294188774,1,0.0
51.48302118413879,15133.809944746172,3,2.9990171484934236
45.575710928956234,18962.62649439774,3,0.0
20.181463618445086,22050.52732199004,5,0.0
68.36141643490797,11075.130558441613,6,0.0
59.53313796603788,17478.61682096638,1,0.0
33.22674590845017,26737.97021317215,2,0.0
68.95845712666024,11629.284225353793,5,0.0
49.29784266108875,39272.932723402235,3,0.0
48.28597822677682,41556.39217037284,3,0.0
56.89980533033567,11818.539387179992,3,0.0
60.21202898068715,43425.83487170488,0,0.0
52.136887581238135,20500.59533925182,0,0.0
24.6609788110424,27153.392718939336,1,0.0
35.589910311713915,17182.9771808044,3,0.0
66.26034929695459,34944.71127519444,4,0.0
